"SETTLEMENT_PERIOD","halfhourlysolar","halfhourlywind","demand"
26,4150.64931506849,1733.53698630137,21023
26,4150.64931506849,1733.53698630137,24342
26,4150.64931506849,1733.53698630137,25963
26,4150.64931506849,1733.53698630137,26242
26,4150.64931506849,1733.53698630137,27227
26,4150.64931506849,1733.53698630137,28657
26,4150.64931506849,1733.53698630137,25129
26,4150.64931506849,1733.53698630137,23976
26,4150.64931506849,1733.53698630137,27276
26,4150.64931506849,1733.53698630137,26261
26,4150.64931506849,1733.53698630137,25466
26,4150.64931506849,1733.53698630137,29414
26,4150.64931506849,1733.53698630137,28596
26,4150.64931506849,1733.53698630137,25400
26,4150.64931506849,1733.53698630137,23461
26,4150.64931506849,1733.53698630137,28968
26,4150.64931506849,1733.53698630137,27946
26,4150.64931506849,1733.53698630137,27742
26,4150.64931506849,1733.53698630137,25157
26,4150.64931506849,1733.53698630137,25674
26,4150.64931506849,1733.53698630137,20126
26,4150.64931506849,1733.53698630137,17451
26,4150.64931506849,1733.53698630137,17258
26,4150.64931506849,1733.53698630137,21049
26,4150.64931506849,1733.53698630137,23218
26,4150.64931506849,1733.53698630137,24944
26,4150.64931506849,1733.53698630137,24778
26,4150.64931506849,1733.53698630137,19055
26,4150.64931506849,1733.53698630137,22447
26,4150.64931506849,1733.53698630137,24254
26,4150.64931506849,1733.53698630137,22900
26,4150.64931506849,1733.53698630137,23269
26,4150.64931506849,1733.53698630137,26224
26,4150.64931506849,1733.53698630137,24245
26,4150.64931506849,1733.53698630137,19068
26,4150.64931506849,1733.53698630137,18928
26,4150.64931506849,1733.53698630137,23456
26,4150.64931506849,1733.53698630137,22930
26,4150.64931506849,1733.53698630137,24199
26,4150.64931506849,1733.53698630137,26932
26,4150.64931506849,1733.53698630137,27679
26,4150.64931506849,1733.53698630137,23656
26,4150.64931506849,1733.53698630137,24125
26,4150.64931506849,1733.53698630137,27289
26,4150.64931506849,1733.53698630137,25235
26,4150.64931506849,1733.53698630137,23367
26,4150.64931506849,1733.53698630137,26487
26,4150.64931506849,1733.53698630137,25860
26,4150.64931506849,1733.53698630137,20897
26,4150.64931506849,1733.53698630137,23612
26,4150.64931506849,1733.53698630137,27642
26,4150.64931506849,1733.53698630137,27582
26,4150.64931506849,1733.53698630137,26166
26,4150.64931506849,1733.53698630137,25330
26,4150.64931506849,1733.53698630137,24788
26,4150.64931506849,1733.53698630137,24574
26,4150.64931506849,1733.53698630137,22543
26,4150.64931506849,1733.53698630137,24282
26,4150.64931506849,1733.53698630137,24873
26,4150.64931506849,1733.53698630137,26217
26,4150.64931506849,1733.53698630137,25518
26,4150.64931506849,1733.53698630137,25333
26,4150.64931506849,1733.53698630137,23201
26,4150.64931506849,1733.53698630137,22853
26,4150.64931506849,1733.53698630137,26802
26,4150.64931506849,1733.53698630137,25988
26,4150.64931506849,1733.53698630137,24704
26,4150.64931506849,1733.53698630137,25615
26,4150.64931506849,1733.53698630137,22652
26,4150.64931506849,1733.53698630137,18904
26,4150.64931506849,1733.53698630137,18964
26,4150.64931506849,1733.53698630137,25052
26,4150.64931506849,1733.53698630137,24998
26,4150.64931506849,1733.53698630137,24957
26,4150.64931506849,1733.53698630137,24410
26,4150.64931506849,1733.53698630137,23820
26,4150.64931506849,1733.53698630137,22475
26,4150.64931506849,1733.53698630137,22127
26,4150.64931506849,1733.53698630137,24358
26,4150.64931506849,1733.53698630137,26105
26,4150.64931506849,1733.53698630137,23830
26,4150.64931506849,1733.53698630137,21830
26,4150.64931506849,1733.53698630137,25806
26,4150.64931506849,1733.53698630137,21888
26,4150.64931506849,1733.53698630137,22124
26,4150.64931506849,1733.53698630137,24527
26,4150.64931506849,1733.53698630137,23571
26,4150.64931506849,1733.53698630137,22803
26,4150.64931506849,1733.53698630137,24645
26,4150.64931506849,1733.53698630137,22881
26,4150.64931506849,1733.53698630137,21393
26,4150.64931506849,1733.53698630137,20898
26,4150.64931506849,1733.53698630137,23691
26,4150.64931506849,1733.53698630137,24082
26,4150.64931506849,1733.53698630137,24241
26,4150.64931506849,1733.53698630137,24433
26,4150.64931506849,1733.53698630137,23250
26,4150.64931506849,1733.53698630137,21134
26,4150.64931506849,1733.53698630137,21232
26,4150.64931506849,1733.53698630137,25735
26,4150.64931506849,1733.53698630137,26577
26,4150.64931506849,1733.53698630137,25967
26,4150.64931506849,1733.53698630137,26177
26,4150.64931506849,1733.53698630137,26427
26,4150.64931506849,1733.53698630137,24811
26,4150.64931506849,1733.53698630137,22502
26,4150.64931506849,1733.53698630137,25965
26,4150.64931506849,1733.53698630137,24733
26,4150.64931506849,1733.53698630137,25909
26,4150.64931506849,1733.53698630137,24796
26,4150.64931506849,1733.53698630137,25839
26,4150.64931506849,1733.53698630137,20640
26,4150.64931506849,1733.53698630137,20975
26,4150.64931506849,1733.53698630137,23368
26,4150.64931506849,1733.53698630137,26531
26,4150.64931506849,1733.53698630137,27946
26,4150.64931506849,1733.53698630137,27551
26,4150.64931506849,1733.53698630137,26342
26,4150.64931506849,1733.53698630137,22549
26,4150.64931506849,1733.53698630137,20236
26,4150.64931506849,1733.53698630137,25369
26,4150.64931506849,1733.53698630137,24302
26,4150.64931506849,1733.53698630137,25463
26,4150.64931506849,1733.53698630137,27263
26,4150.64931506849,1733.53698630137,27577
26,4150.64931506849,1733.53698630137,21928
26,4150.64931506849,1733.53698630137,23295
26,4150.64931506849,1733.53698630137,27366
26,4150.64931506849,1733.53698630137,29258
26,4150.64931506849,1733.53698630137,25936
26,4150.64931506849,1733.53698630137,25397
26,4150.64931506849,1733.53698630137,25973
26,4150.64931506849,1733.53698630137,21994
26,4150.64931506849,1733.53698630137,23551
26,4150.64931506849,1733.53698630137,25184
26,4150.64931506849,1733.53698630137,24939
26,4150.64931506849,1733.53698630137,24374
26,4150.64931506849,1733.53698630137,25372
26,4150.64931506849,1733.53698630137,23884
26,4150.64931506849,1733.53698630137,24745
26,4150.64931506849,1733.53698630137,21550
26,4150.64931506849,1733.53698630137,23272
26,4150.64931506849,1733.53698630137,26906
26,4150.64931506849,1733.53698630137,23794
26,4150.64931506849,1733.53698630137,28357
26,4150.64931506849,1733.53698630137,24457
26,4150.64931506849,1733.53698630137,27485
26,4150.64931506849,1733.53698630137,21714
26,4150.64931506849,1733.53698630137,27021
26,4150.64931506849,1733.53698630137,27996
26,4150.64931506849,1733.53698630137,26615
26,4150.64931506849,1733.53698630137,28612
26,4150.64931506849,1733.53698630137,29539
26,4150.64931506849,1733.53698630137,23729
26,4150.64931506849,1733.53698630137,22927
26,4150.64931506849,1733.53698630137,27314
26,4150.64931506849,1733.53698630137,29080
26,4150.64931506849,1733.53698630137,28843
26,4150.64931506849,1733.53698630137,27852
26,4150.64931506849,1733.53698630137,28204
26,4150.64931506849,1733.53698630137,25973
26,4150.64931506849,1733.53698630137,25745
26,4150.64931506849,1733.53698630137,31620
26,4150.64931506849,1733.53698630137,28693
26,4150.64931506849,1733.53698630137,27429
26,4150.64931506849,1733.53698630137,25759
26,4150.64931506849,1733.53698630137,28807
26,4150.64931506849,1733.53698630137,26818
26,4150.64931506849,1733.53698630137,25130
26,4150.64931506849,1733.53698630137,28035
26,4150.64931506849,1733.53698630137,29691
26,4150.64931506849,1733.53698630137,28794
26,4150.64931506849,1733.53698630137,28452
26,4150.64931506849,1733.53698630137,27978
26,4150.64931506849,1733.53698630137,24207
26,4150.64931506849,1733.53698630137,25129
26,4150.64931506849,1733.53698630137,29191
26,4150.64931506849,1733.53698630137,29099
26,4150.64931506849,1733.53698630137,31936
26,4150.64931506849,1733.53698630137,31577
26,4150.64931506849,1733.53698630137,32367
26,4150.64931506849,1733.53698630137,27151
26,4150.64931506849,1733.53698630137,24624
26,4150.64931506849,1733.53698630137,33451
26,4150.64931506849,1733.53698630137,31225
26,4150.64931506849,1733.53698630137,33225
26,4150.64931506849,1733.53698630137,32936
26,4150.64931506849,1733.53698630137,30289
26,4150.64931506849,1733.53698630137,28628
26,4150.64931506849,1733.53698630137,29067
26,4150.64931506849,1733.53698630137,32869
26,4150.64931506849,1733.53698630137,33573
26,4150.64931506849,1733.53698630137,30064
26,4150.64931506849,1733.53698630137,31495
26,4150.64931506849,1733.53698630137,32400
26,4150.64931506849,1733.53698630137,28893
26,4150.64931506849,1733.53698630137,26632
26,4150.64931506849,1733.53698630137,32745
26,4150.64931506849,1733.53698630137,35837
26,4150.64931506849,1733.53698630137,35718
26,4150.64931506849,1733.53698630137,32134
26,4150.64931506849,1733.53698630137,32721
26,4150.64931506849,1733.53698630137,31914
26,4150.64931506849,1733.53698630137,32455
26,4150.64931506849,1733.53698630137,38791
26,4150.64931506849,1733.53698630137,35175
26,4150.64931506849,1733.53698630137,33920
26,4150.64931506849,1733.53698630137,33851
26,4150.64931506849,1733.53698630137,36800
26,4150.64931506849,1733.53698630137,29090
26,4150.64931506849,1733.53698630137,32023
26,4150.64931506849,1733.53698630137,37381
26,4150.64931506849,1733.53698630137,37962
26,4150.64931506849,1733.53698630137,35742
26,4150.64931506849,1733.53698630137,36801
26,4150.64931506849,1733.53698630137,33545
26,4150.64931506849,1733.53698630137,34085
26,4150.64931506849,1733.53698630137,30179
26,4150.64931506849,1733.53698630137,35420
26,4150.64931506849,1733.53698630137,34674
26,4150.64931506849,1733.53698630137,33342
26,4150.64931506849,1733.53698630137,35355
26,4150.64931506849,1733.53698630137,34859
26,4150.64931506849,1733.53698630137,31882
26,4150.64931506849,1733.53698630137,33099
26,4150.64931506849,1733.53698630137,36703
26,4150.64931506849,1733.53698630137,36578
26,4150.64931506849,1733.53698630137,37368
26,4150.64931506849,1733.53698630137,34924
26,4150.64931506849,1733.53698630137,32364
26,4150.64931506849,1733.53698630137,31764
26,4150.64931506849,1733.53698630137,29278
26,4150.64931506849,1733.53698630137,30735
26,4150.64931506849,1733.53698630137,29013
26,4150.64931506849,1733.53698630137,29484
26,4150.64931506849,1733.53698630137,28622
26,4150.64931506849,1733.53698630137,26289
27,4075.46575342466,1749.39452054795,32008
27,4075.46575342466,1749.39452054795,32374
27,4075.46575342466,1749.39452054795,32340
27,4075.46575342466,1749.39452054795,38174
27,4075.46575342466,1749.39452054795,37229
27,4075.46575342466,1749.39452054795,38162
27,4075.46575342466,1749.39452054795,38099
27,4075.46575342466,1749.39452054795,39438
27,4075.46575342466,1749.39452054795,34183
27,4075.46575342466,1749.39452054795,35111
27,4075.46575342466,1749.39452054795,36603
27,4075.46575342466,1749.39452054795,35945
27,4075.46575342466,1749.39452054795,37780
27,4075.46575342466,1749.39452054795,38364
27,4075.46575342466,1749.39452054795,38146
27,4075.46575342466,1749.39452054795,32608
27,4075.46575342466,1749.39452054795,31316
27,4075.46575342466,1749.39452054795,37277
27,4075.46575342466,1749.39452054795,34532
27,4075.46575342466,1749.39452054795,34836
27,4075.46575342466,1749.39452054795,33142
27,4075.46575342466,1749.39452054795,32669
27,4075.46575342466,1749.39452054795,31461
27,4075.46575342466,1749.39452054795,35215
27,4075.46575342466,1749.39452054795,34487
27,4075.46575342466,1749.39452054795,39853
27,4075.46575342466,1749.39452054795,36779
27,4075.46575342466,1749.39452054795,34254
27,4075.46575342466,1749.39452054795,32295
27,4075.46575342466,1749.39452054795,31570
27,4075.46575342466,1749.39452054795,34115
27,4075.46575342466,1749.39452054795,37067
27,4075.46575342466,1749.39452054795,35002
27,4075.46575342466,1749.39452054795,34266
27,4075.46575342466,1749.39452054795,35738
27,4075.46575342466,1749.39452054795,32875
27,4075.46575342466,1749.39452054795,30293
27,4075.46575342466,1749.39452054795,32443
27,4075.46575342466,1749.39452054795,38608
27,4075.46575342466,1749.39452054795,37565
27,4075.46575342466,1749.39452054795,36124
27,4075.46575342466,1749.39452054795,37150
27,4075.46575342466,1749.39452054795,34995
27,4075.46575342466,1749.39452054795,32383
27,4075.46575342466,1749.39452054795,34496
27,4075.46575342466,1749.39452054795,33959
27,4075.46575342466,1749.39452054795,33735
27,4075.46575342466,1749.39452054795,32417
27,4075.46575342466,1749.39452054795,29749
27,4075.46575342466,1749.39452054795,32576
27,4075.46575342466,1749.39452054795,26472
27,4075.46575342466,1749.39452054795,29419
27,4075.46575342466,1749.39452054795,32584
27,4075.46575342466,1749.39452054795,28385
27,4075.46575342466,1749.39452054795,28812
27,4075.46575342466,1749.39452054795,28725
27,4075.46575342466,1749.39452054795,27379
27,4075.46575342466,1749.39452054795,23004
27,4075.46575342466,1749.39452054795,23627
27,4075.46575342466,1749.39452054795,31714
27,4075.46575342466,1749.39452054795,32065
27,4075.46575342466,1749.39452054795,34773
27,4075.46575342466,1749.39452054795,35049
27,4075.46575342466,1749.39452054795,33354
27,4075.46575342466,1749.39452054795,28703
27,4075.46575342466,1749.39452054795,27106
27,4075.46575342466,1749.39452054795,31573
27,4075.46575342466,1749.39452054795,28584
27,4075.46575342466,1749.39452054795,34442
27,4075.46575342466,1749.39452054795,27156
27,4075.46575342466,1749.39452054795,27181
27,4075.46575342466,1749.39452054795,23718
27,4075.46575342466,1749.39452054795,25559
27,4075.46575342466,1749.39452054795,29656
27,4075.46575342466,1749.39452054795,28579
27,4075.46575342466,1749.39452054795,30298
27,4075.46575342466,1749.39452054795,31967
27,4075.46575342466,1749.39452054795,29416
27,4075.46575342466,1749.39452054795,28091
27,4075.46575342466,1749.39452054795,26552
27,4075.46575342466,1749.39452054795,28427
27,4075.46575342466,1749.39452054795,27802
27,4075.46575342466,1749.39452054795,27232
27,4075.46575342466,1749.39452054795,26597
27,4075.46575342466,1749.39452054795,27068
27,4075.46575342466,1749.39452054795,23489
27,4075.46575342466,1749.39452054795,24686
27,4075.46575342466,1749.39452054795,23129
27,4075.46575342466,1749.39452054795,22730
27,4075.46575342466,1749.39452054795,24621
27,4075.46575342466,1749.39452054795,25433
27,4075.46575342466,1749.39452054795,21376
27,4075.46575342466,1749.39452054795,23122
27,4075.46575342466,1749.39452054795,17621
27,4075.46575342466,1749.39452054795,20607
27,4075.46575342466,1749.39452054795,26824
27,4075.46575342466,1749.39452054795,31334
27,4075.46575342466,1749.39452054795,26058
27,4075.46575342466,1749.39452054795,28445
27,4075.46575342466,1749.39452054795,25651
27,4075.46575342466,1749.39452054795,24238
27,4075.46575342466,1749.39452054795,29104
27,4075.46575342466,1749.39452054795,27802
27,4075.46575342466,1749.39452054795,28078
27,4075.46575342466,1749.39452054795,27062
27,4075.46575342466,1749.39452054795,27117
27,4075.46575342466,1749.39452054795,20111
27,4075.46575342466,1749.39452054795,20449
27,4075.46575342466,1749.39452054795,23169
27,4075.46575342466,1749.39452054795,24201
27,4075.46575342466,1749.39452054795,25664
27,4075.46575342466,1749.39452054795,22945
27,4075.46575342466,1749.39452054795,21286
27,4075.46575342466,1749.39452054795,18049
27,4075.46575342466,1749.39452054795,18957
27,4075.46575342466,1749.39452054795,23423
27,4075.46575342466,1749.39452054795,27518
27,4075.46575342466,1749.39452054795,28203
27,4075.46575342466,1749.39452054795,28716
27,4075.46575342466,1749.39452054795,26998
27,4075.46575342466,1749.39452054795,23014
27,4075.46575342466,1749.39452054795,22174
27,4075.46575342466,1749.39452054795,25563
27,4075.46575342466,1749.39452054795,26146
27,4075.46575342466,1749.39452054795,27057
27,4075.46575342466,1749.39452054795,27360
27,4075.46575342466,1749.39452054795,26523
27,4075.46575342466,1749.39452054795,25938
27,4075.46575342466,1749.39452054795,20665
27,4075.46575342466,1749.39452054795,23747
27,4075.46575342466,1749.39452054795,25509
27,4075.46575342466,1749.39452054795,25785
27,4075.46575342466,1749.39452054795,27513
27,4075.46575342466,1749.39452054795,28285
27,4075.46575342466,1749.39452054795,24463
27,4075.46575342466,1749.39452054795,23682
27,4075.46575342466,1749.39452054795,27415
27,4075.46575342466,1749.39452054795,26020
27,4075.46575342466,1749.39452054795,25265
27,4075.46575342466,1749.39452054795,29090
27,4075.46575342466,1749.39452054795,28369
27,4075.46575342466,1749.39452054795,24979
27,4075.46575342466,1749.39452054795,23503
27,4075.46575342466,1749.39452054795,28733
27,4075.46575342466,1749.39452054795,27621
27,4075.46575342466,1749.39452054795,27393
27,4075.46575342466,1749.39452054795,24741
27,4075.46575342466,1749.39452054795,25542
27,4075.46575342466,1749.39452054795,19304
27,4075.46575342466,1749.39452054795,17053
27,4075.46575342466,1749.39452054795,16776
27,4075.46575342466,1749.39452054795,20803
27,4075.46575342466,1749.39452054795,23319
27,4075.46575342466,1749.39452054795,24373
27,4075.46575342466,1749.39452054795,24629
27,4075.46575342466,1749.39452054795,18813
27,4075.46575342466,1749.39452054795,21884
27,4075.46575342466,1749.39452054795,24026
27,4075.46575342466,1749.39452054795,22589
27,4075.46575342466,1749.39452054795,23157
27,4075.46575342466,1749.39452054795,26280
27,4075.46575342466,1749.39452054795,23952
27,4075.46575342466,1749.39452054795,18563
27,4075.46575342466,1749.39452054795,18607
27,4075.46575342466,1749.39452054795,23387
27,4075.46575342466,1749.39452054795,22586
27,4075.46575342466,1749.39452054795,24311
27,4075.46575342466,1749.39452054795,26666
27,4075.46575342466,1749.39452054795,27453
27,4075.46575342466,1749.39452054795,23339
27,4075.46575342466,1749.39452054795,23875
27,4075.46575342466,1749.39452054795,27140
27,4075.46575342466,1749.39452054795,25146
27,4075.46575342466,1749.39452054795,23043
27,4075.46575342466,1749.39452054795,26280
27,4075.46575342466,1749.39452054795,25393
27,4075.46575342466,1749.39452054795,20513
27,4075.46575342466,1749.39452054795,23452
27,4075.46575342466,1749.39452054795,27154
27,4075.46575342466,1749.39452054795,27389
27,4075.46575342466,1749.39452054795,25889
27,4075.46575342466,1749.39452054795,25013
27,4075.46575342466,1749.39452054795,24525
27,4075.46575342466,1749.39452054795,23953
27,4075.46575342466,1749.39452054795,22452
27,4075.46575342466,1749.39452054795,24225
27,4075.46575342466,1749.39452054795,24640
27,4075.46575342466,1749.39452054795,25888
27,4075.46575342466,1749.39452054795,25486
27,4075.46575342466,1749.39452054795,25295
27,4075.46575342466,1749.39452054795,22949
27,4075.46575342466,1749.39452054795,22755
27,4075.46575342466,1749.39452054795,26569
27,4075.46575342466,1749.39452054795,25697
27,4075.46575342466,1749.39452054795,24462
27,4075.46575342466,1749.39452054795,25151
27,4075.46575342466,1749.39452054795,22446
27,4075.46575342466,1749.39452054795,18616
27,4075.46575342466,1749.39452054795,18811
27,4075.46575342466,1749.39452054795,24648
27,4075.46575342466,1749.39452054795,24663
27,4075.46575342466,1749.39452054795,24958
27,4075.46575342466,1749.39452054795,24280
27,4075.46575342466,1749.39452054795,23378
27,4075.46575342466,1749.39452054795,22146
27,4075.46575342466,1749.39452054795,21858
27,4075.46575342466,1749.39452054795,24279
27,4075.46575342466,1749.39452054795,26024
27,4075.46575342466,1749.39452054795,23438
27,4075.46575342466,1749.39452054795,21959
27,4075.46575342466,1749.39452054795,25333
27,4075.46575342466,1749.39452054795,21611
27,4075.46575342466,1749.39452054795,21954
27,4075.46575342466,1749.39452054795,24547
27,4075.46575342466,1749.39452054795,23523
27,4075.46575342466,1749.39452054795,22674
27,4075.46575342466,1749.39452054795,24589
27,4075.46575342466,1749.39452054795,22268
27,4075.46575342466,1749.39452054795,21263
27,4075.46575342466,1749.39452054795,20262
27,4075.46575342466,1749.39452054795,23540
27,4075.46575342466,1749.39452054795,23713
27,4075.46575342466,1749.39452054795,24049
27,4075.46575342466,1749.39452054795,24183
27,4075.46575342466,1749.39452054795,22579
27,4075.46575342466,1749.39452054795,20679
27,4075.46575342466,1749.39452054795,21050
27,4075.46575342466,1749.39452054795,25707
27,4075.46575342466,1749.39452054795,26537
27,4075.46575342466,1749.39452054795,25782
27,4075.46575342466,1749.39452054795,25827
27,4075.46575342466,1749.39452054795,26312
27,4075.46575342466,1749.39452054795,24226
27,4075.46575342466,1749.39452054795,22396
27,4075.46575342466,1749.39452054795,25841
27,4075.46575342466,1749.39452054795,24680
27,4075.46575342466,1749.39452054795,25811
27,4075.46575342466,1749.39452054795,24496
27,4075.46575342466,1749.39452054795,25561
27,4075.46575342466,1749.39452054795,20260
27,4075.46575342466,1749.39452054795,20726
27,4075.46575342466,1749.39452054795,23389
27,4075.46575342466,1749.39452054795,26642
27,4075.46575342466,1749.39452054795,27768
27,4075.46575342466,1749.39452054795,26602
27,4075.46575342466,1749.39452054795,26192
27,4075.46575342466,1749.39452054795,22310
27,4075.46575342466,1749.39452054795,19893
27,4075.46575342466,1749.39452054795,25388
27,4075.46575342466,1749.39452054795,24149
27,4075.46575342466,1749.39452054795,25275
27,4075.46575342466,1749.39452054795,27204
27,4075.46575342466,1749.39452054795,27407
27,4075.46575342466,1749.39452054795,21501
27,4075.46575342466,1749.39452054795,23526
27,4075.46575342466,1749.39452054795,27124
27,4075.46575342466,1749.39452054795,29043
27,4075.46575342466,1749.39452054795,25535
27,4075.46575342466,1749.39452054795,25315
27,4075.46575342466,1749.39452054795,25617
27,4075.46575342466,1749.39452054795,22111
27,4075.46575342466,1749.39452054795,23354
27,4075.46575342466,1749.39452054795,25222
27,4075.46575342466,1749.39452054795,24842
27,4075.46575342466,1749.39452054795,23904
27,4075.46575342466,1749.39452054795,25438
27,4075.46575342466,1749.39452054795,23641
27,4075.46575342466,1749.39452054795,24663
27,4075.46575342466,1749.39452054795,21103
27,4075.46575342466,1749.39452054795,22735
27,4075.46575342466,1749.39452054795,27018
27,4075.46575342466,1749.39452054795,23669
27,4075.46575342466,1749.39452054795,28131
27,4075.46575342466,1749.39452054795,23853
27,4075.46575342466,1749.39452054795,27338
27,4075.46575342466,1749.39452054795,21468
27,4075.46575342466,1749.39452054795,27142
27,4075.46575342466,1749.39452054795,27481
27,4075.46575342466,1749.39452054795,26439
27,4075.46575342466,1749.39452054795,28397
27,4075.46575342466,1749.39452054795,28969
27,4075.46575342466,1749.39452054795,23470
27,4075.46575342466,1749.39452054795,22640
27,4075.46575342466,1749.39452054795,26749
27,4075.46575342466,1749.39452054795,28893
27,4075.46575342466,1749.39452054795,28391
27,4075.46575342466,1749.39452054795,27779
27,4075.46575342466,1749.39452054795,27877
27,4075.46575342466,1749.39452054795,25438
27,4075.46575342466,1749.39452054795,25243
27,4075.46575342466,1749.39452054795,31359
27,4075.46575342466,1749.39452054795,28694
27,4075.46575342466,1749.39452054795,26986
27,4075.46575342466,1749.39452054795,25431
27,4075.46575342466,1749.39452054795,28508
27,4075.46575342466,1749.39452054795,26549
27,4075.46575342466,1749.39452054795,24932
27,4075.46575342466,1749.39452054795,27759
27,4075.46575342466,1749.39452054795,29556
27,4075.46575342466,1749.39452054795,28569
27,4075.46575342466,1749.39452054795,28354
27,4075.46575342466,1749.39452054795,27561
27,4075.46575342466,1749.39452054795,23781
27,4075.46575342466,1749.39452054795,25279
27,4075.46575342466,1749.39452054795,29505
27,4075.46575342466,1749.39452054795,29791
27,4075.46575342466,1749.39452054795,31806
27,4075.46575342466,1749.39452054795,31873
27,4075.46575342466,1749.39452054795,32638
27,4075.46575342466,1749.39452054795,27006
27,4075.46575342466,1749.39452054795,24959
27,4075.46575342466,1749.39452054795,33437
27,4075.46575342466,1749.39452054795,31601
27,4075.46575342466,1749.39452054795,32858
27,4075.46575342466,1749.39452054795,33092
27,4075.46575342466,1749.39452054795,29982
27,4075.46575342466,1749.39452054795,28511
27,4075.46575342466,1749.39452054795,29625
27,4075.46575342466,1749.39452054795,33158
27,4075.46575342466,1749.39452054795,33574
27,4075.46575342466,1749.39452054795,30270
27,4075.46575342466,1749.39452054795,31895
27,4075.46575342466,1749.39452054795,32313
27,4075.46575342466,1749.39452054795,29088
27,4075.46575342466,1749.39452054795,26862
27,4075.46575342466,1749.39452054795,32761
27,4075.46575342466,1749.39452054795,35556
27,4075.46575342466,1749.39452054795,35603
27,4075.46575342466,1749.39452054795,32711
27,4075.46575342466,1749.39452054795,33006
27,4075.46575342466,1749.39452054795,31667
27,4075.46575342466,1749.39452054795,32825
27,4075.46575342466,1749.39452054795,38503
27,4075.46575342466,1749.39452054795,35215
27,4075.46575342466,1749.39452054795,34185
27,4075.46575342466,1749.39452054795,34363
27,4075.46575342466,1749.39452054795,37255
27,4075.46575342466,1749.39452054795,29254
27,4075.46575342466,1749.39452054795,32215
27,4075.46575342466,1749.39452054795,37627
27,4075.46575342466,1749.39452054795,37727
27,4075.46575342466,1749.39452054795,35877
27,4075.46575342466,1749.39452054795,36770
27,4075.46575342466,1749.39452054795,33497
27,4075.46575342466,1749.39452054795,34030
27,4075.46575342466,1749.39452054795,30129
27,4075.46575342466,1749.39452054795,35449
27,4075.46575342466,1749.39452054795,34630
27,4075.46575342466,1749.39452054795,33382
27,4075.46575342466,1749.39452054795,35292
27,4075.46575342466,1749.39452054795,34655
27,4075.46575342466,1749.39452054795,31990
27,4075.46575342466,1749.39452054795,33168
27,4075.46575342466,1749.39452054795,36956
27,4075.46575342466,1749.39452054795,36546
27,4075.46575342466,1749.39452054795,37296
27,4075.46575342466,1749.39452054795,34660
27,4075.46575342466,1749.39452054795,32361
27,4075.46575342466,1749.39452054795,31883
27,4075.46575342466,1749.39452054795,29151
27,4075.46575342466,1749.39452054795,30478
27,4075.46575342466,1749.39452054795,28967
27,4075.46575342466,1749.39452054795,29229
27,4075.46575342466,1749.39452054795,28596
27,4075.46575342466,1749.39452054795,26544
28,3932.38082191781,1764.77260273973,31969
28,3932.38082191781,1764.77260273973,32391
28,3932.38082191781,1764.77260273973,32503
28,3932.38082191781,1764.77260273973,38133
28,3932.38082191781,1764.77260273973,37250
28,3932.38082191781,1764.77260273973,37969
28,3932.38082191781,1764.77260273973,37959
28,3932.38082191781,1764.77260273973,38899
28,3932.38082191781,1764.77260273973,34064
28,3932.38082191781,1764.77260273973,35358
28,3932.38082191781,1764.77260273973,36131
28,3932.38082191781,1764.77260273973,35525
28,3932.38082191781,1764.77260273973,37319
28,3932.38082191781,1764.77260273973,37955
28,3932.38082191781,1764.77260273973,37666
28,3932.38082191781,1764.77260273973,32097
28,3932.38082191781,1764.77260273973,31618
28,3932.38082191781,1764.77260273973,37067
28,3932.38082191781,1764.77260273973,34105
28,3932.38082191781,1764.77260273973,34432
28,3932.38082191781,1764.77260273973,33256
28,3932.38082191781,1764.77260273973,32824
28,3932.38082191781,1764.77260273973,31306
28,3932.38082191781,1764.77260273973,34977
28,3932.38082191781,1764.77260273973,34068
28,3932.38082191781,1764.77260273973,39490
28,3932.38082191781,1764.77260273973,36158
28,3932.38082191781,1764.77260273973,33429
28,3932.38082191781,1764.77260273973,32018
28,3932.38082191781,1764.77260273973,31062
28,3932.38082191781,1764.77260273973,33966
28,3932.38082191781,1764.77260273973,37049
28,3932.38082191781,1764.77260273973,34685
28,3932.38082191781,1764.77260273973,33764
28,3932.38082191781,1764.77260273973,35457
28,3932.38082191781,1764.77260273973,32437
28,3932.38082191781,1764.77260273973,30176
28,3932.38082191781,1764.77260273973,32302
28,3932.38082191781,1764.77260273973,38215
28,3932.38082191781,1764.77260273973,37212
28,3932.38082191781,1764.77260273973,35638
28,3932.38082191781,1764.77260273973,36673
28,3932.38082191781,1764.77260273973,34330
28,3932.38082191781,1764.77260273973,32425
28,3932.38082191781,1764.77260273973,34532
28,3932.38082191781,1764.77260273973,33223
28,3932.38082191781,1764.77260273973,33330
28,3932.38082191781,1764.77260273973,31822
28,3932.38082191781,1764.77260273973,28954
28,3932.38082191781,1764.77260273973,32091
28,3932.38082191781,1764.77260273973,26042
28,3932.38082191781,1764.77260273973,28961
28,3932.38082191781,1764.77260273973,31847
28,3932.38082191781,1764.77260273973,28314
28,3932.38082191781,1764.77260273973,28587
28,3932.38082191781,1764.77260273973,28427
28,3932.38082191781,1764.77260273973,27179
28,3932.38082191781,1764.77260273973,22683
28,3932.38082191781,1764.77260273973,23197
28,3932.38082191781,1764.77260273973,31057
28,3932.38082191781,1764.77260273973,31623
28,3932.38082191781,1764.77260273973,34452
